id,bedrooms,beds,minimum_nights_avg_ntm,maximum_nights_avg_ntm,reviews_per_month,host_total_listings_count,accommodates,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,number_of_reviews,number_of_reviews_ltm,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,latitude,longitude,review_scores_average,availability_30,availability_60,availability_90,availability_365,number_of_reviews_l30d,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,has_availability,instant_bookable,host_location_nearby,has_beach,license_reported,host_since,neighbourhood_cleansed,property_type,amenities,first_review,last_review,calculated_host_listings_count_shared_rooms,bathrooms_number,bathrooms_private,bathrooms_shared,calculated_host_has_shared_rooms,neighbourhood_group_cleansed_Araba,neighbourhood_group_cleansed_Bizkaia,neighbourhood_group_cleansed_Gipuzkoa,host_response_time_day,host_response_time_few_days,host_response_time_few_hours,host_response_time_hour,description_language_en,description_language_es,description_language_fr,description_language_other,room_type_home,room_type_room_hotel,room_type_room_private,room_type_room_shared,price
534069,0.4938846749405049,0.6245833744606711,0.9340928417933059,6782.407195297464,0.8249039889095614,1.565986971335714,1.025667945326166,0.790622992572957,173.57429190234828,0.4508252507036337,1.2681565832676012,1530.8735654819666,8992.701885609245,5.420145320583929,-0.0,1.0923139261558548,1.3112420706892025,-0.0,43.32352,-1.98504,4.93,0,0,0,0,0,1.0,1.0,1,1,1,1,1,0.0,1,1,3656,Donostia-San_Sebastian,40,"[""Dishwasher"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Host greets you"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Paid parking on premises"", ""Luggage dropoff allowed"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""Dryer"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Breakfast"", ""Carbon monoxide alarm"", ""Oven"", ""Smoke alarm""]",3640,1448,0,2.5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4.31748811353631
544285,0.4938846749405049,0.6245833744606711,0.49519263724451645,6782.407195297464,0.8377282121890808,0.8788930406307857,1.025667945326166,0.46400291721084336,173.57429190234828,0.4508252507036337,0.5449133840335133,1530.8735654819666,8992.701885609245,5.466989916642185,2.775882690715815,0.7408094836742048,-0.0,0.5369843640449955,43.30991,-2.00161,4.877142857142857,25,54,84,356,0,0.9,0.8,1,1,1,1,0,0.0,1,1,3651,Donostia-San_Sebastian,13,"[""Laundromat nearby"", ""Clothing storage: closet"", ""Iron"", ""Bed linens"", ""Dedicated workspace: table"", ""Host greets you"", ""Patio or balcony"", ""Long term stays allowed"", ""Shampoo"", ""Bathtub"", ""Paid parking on premises"", ""Luggage dropoff allowed"", ""Fast wifi \u2013 269 Mbps"", ""Heating"", ""Beach essentials"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel"", ""Dryer"", ""HDTV"", ""First aid kit"", ""Outlet covers"", ""Dining table"", ""Washer"", ""Hangers"", ""Security cameras on property"", ""Fire extinguisher"", ""Hot water"", ""Waterfront"", ""Hair dryer"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Body soap"", ""Room-darkening shades"", ""Lock on bedroom door"", ""Smoke alarm""]",3633,249,0,1.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,4.007333185232471
617702,0.7340398964511711,1.2709584668200518,0.8023880548138249,5297.354340893569,0.10800624394956028,0.6008670000350488,1.72484579654448,0.6940049682186444,13.055432190658522,0.6581799693339544,1.0742728295203414,31.8002986219132,8992.701885609245,2.533358773825833,1.3724728056671527,0.5368565201504831,0.5732217703133562,-0.0,43.29081,-2.3562,4.618571428571428,23,53,76,313,0,1.0,1.0,0,1,1,1,1,0.0,1,1,3613,Deba,40,"[""Children\u2019s dinnerware"", ""Dishwasher"", ""Baking sheet"", ""Laundromat nearby"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Freezer"", ""Pocket wifi"", ""Cooking basics"", ""Central heating"", ""Iron"", ""Bed linens"", ""Sanex body soap"", ""Host greets you"", ""Toaster"", ""Long term stays allowed"", ""Coffee maker"", ""Dedicated workspace: office chair, desk, and table"", ""Clothing storage: dresser and closet"", ""Kitchen"", ""Wifi"", ""Cleaning before checkout"", ""Bidet"", ""Changing table"", ""Crib"", ""Boat slip"", ""Elevator"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Essentials"", ""Board games"", ""High chair"", ""Shower gel"", ""Outdoor shower"", ""Free street parking"", ""First aid kit"", ""Dishes and silverware"", ""TEKA stainless steel oven"", ""Hot water kettle"", ""Dining table"", ""Outdoor furniture"", ""Ethernet connection"", ""Hangers"", ""LG sound system with aux"", ""Fire extinguisher"", ""Hot water"", ""Waterfront"", ""Hair dryer"", ""Microwave"", ""28\"" HDTV"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Room-darkening shades"", ""Window guards"", ""Wine glasses"", ""Cleaning products"", ""ELEGANCE refrigerator"", ""Single level home"", ""Smoke alarm""]",3330,300,0,1.5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4.6443908991413725
647882,0.7340398964511711,1.129818376655541,0.8446922078413486,172.86509196517872,0.20313030173319643,0.6008670000350488,1.6031572224224366,0.7417706905049927,23.94436360411512,0.6581799693339544,1.0742728295203414,76.7712626569173,201.87173324506574,3.1648824848642048,1.0899199596694749,0.5368565201504831,0.5732217703133562,-0.0,43.3253,-1.97295,4.815714285714286,17,43,60,64,0,1.0,1.0,0,1,1,1,0,1.0,1,1,4114,Donostia-San_Sebastian,40,"[""Laundromat nearby"", ""Drying rack for clothing"", ""Nespresso machine"", ""Freezer"", ""Cooking basics"", ""Fagor stove"", ""Iron"", ""Baby bath"", ""Bed linens"", ""Host greets you"", ""Toaster"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Bathtub"", ""Paid parking on premises"", ""Luggage dropoff allowed"", ""Portable fans"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Crib"", ""TV"", ""Beach essentials"", ""Extra pillows and blankets"", ""Essentials"", ""High chair"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Hangers"", ""Fire extinguisher"", ""Beachfront"", ""Single level home"", ""Hot water"", ""Waterfront"", ""Hair dryer"", ""Microwave"", ""Body soap"", ""Room-darkening shades"", ""Wine glasses"", ""Cleaning products"", ""Oven""]",3280,293,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,4.605170185988092
664737,0.6547448435485791,1.129818376655541,0.9352309653294613,1101.9732945679375,0.5336780852506784,1.167724227318488,1.4561324199074364,0.789125916899283,65.79130300409538,0.7311491745393317,1.2567740739798023,348.60696593679853,1371.6534413306524,4.454330477302967,1.3724728056671527,0.8513395537843507,0.8178094217252667,0.4301779447720716,43.31999,-1.98,4.888571428571429,0,13,24,201,0,1.0,0.96,1,1,1,1,0,1.0,1,0,3584,Donostia-San_Sebastian,40,"[""Dishwasher"", ""Drying rack for clothing"", ""Cooking basics"", ""Clothing storage"", ""Iron"", ""Bed linens"", ""Host greets you"", ""Long term stays allowed"", ""Coffee maker"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Bidet"", ""Elevator"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""High chair"", ""Refrigerator"", ""Dishes and silverware"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Stove"", ""Hangers"", ""Hot water"", ""Waterfront"", ""Hair dryer"", ""Microwave"", ""Room-darkening shades"", ""Oven"", ""Paid parking off premises""]",3545,218,0,2.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,4.31748811353631
664879,0.6547448435485791,1.129818376655541,0.6572856151660491,1587.201931251502,0.3081139454688872,0.6008670000350488,1.4561324199074364,0.5980472080693966,80.02769290520901,0.5738649145020945,0.7575401348133471,469.29604968034,2000.8032199008317,3.627944984496976,-0.0,0.5368565201504831,-0.0,0.4301779447720716,43.38163,-2.98344,4.451428571428571,0,0,0,58,0,1.0,1.0,0,1,0,1,0,0.0,1,0,3584,Sopelana,12,"[""Host greets you"", ""Long term stays allowed"", ""Shampoo"", ""Hair dryer"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Free parking on premises"", ""Washer"", ""Hangers"", ""Essentials""]",3262,1409,0,2.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,3.6888794541139363
702249,0.781125547432801,1.5385106631949803,0.6572856151660491,64.63282706094422,0.029188054773100935,0.6008670000350488,1.918217067254183,0.5980472080693966,13.729586146404229,0.5738649145020945,0.7575401348133471,34.17801788529476,73.02275861456894,1.3567496222494813,-0.0,0.5368565201504831,0.5732217703133562,-0.0,42.97479,-3.01849,4.764285714285714,19,36,36,232,0,0.75,0.67,0,1,0,1,0,0.0,0,0,3559,Amurrio,52,"[""Dishwasher"", ""Cooking basics"", ""Bed linens"", ""Host greets you"", ""Long term stays allowed"", ""Coffee maker"", ""Kitchen"", ""Wifi"", ""Heating"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""Refrigerator"", ""Dishes and silverware"", ""Free parking on premises"", ""Washer"", ""Stove"", ""Hot water"", ""Oven"", ""Microwave"", ""BBQ grill"", ""Single level home""]",3253,1072,0,3.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5.241747015059643
714318,0.6547448435485791,1.2709584668200518,0.9413558198792334,6782.407195297464,0.5028395633153079,0.6008670000350488,1.4561324199074364,0.790622992572957,49.01031516318249,0.7362004233071682,1.2655491849618237,1530.8735654819666,8992.701885609245,4.236057394583727,0.6896802408670537,0.5368565201504831,0.5732217703133562,-0.0,43.31326,-1.98132,4.841428571428572,6,7,8,220,0,1.0,1.0,0,1,1,1,0,0.0,1,1,3551,Donostia-San_Sebastian,40,"[""Dishwasher"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Cooking basics"", ""Iron"", ""Baby bath"", ""Air conditioning"", ""Bed linens"", ""Toaster"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Outdoor dining area"", ""Portable fans"", ""Kitchen"", ""Dedicated workspace"", ""Heating"", ""Elevator"", ""TV"", ""Essentials"", ""High chair"", ""Shower gel"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Outdoor furniture"", ""Ethernet connection"", ""Washer"", ""Stove"", ""Hangers"", ""Rice maker"", ""Hot water"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Microwave"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Body soap"", ""Room-darkening shades"", ""Wine glasses"", ""Cleaning products"", ""Oven"", ""Hot water kettle""]",3093,335,0,1.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4.23410650459726
720916,0.6547448435485791,1.379336033340674,0.6676666654285461,6782.407195297464,0.7511161841099516,-0.0,1.4561324199074364,0.5980472080693966,173.57429190234828,0.4508252507036337,0.9501564745392905,1530.8735654819666,8992.701885609245,5.13062262291857,3.2530905025263763,0.8513395537843507,0.9602484027670294,-0.0,43.36252,-2.50608,4.715714285714285,8,37,52,168,3,1.0,1.0,1,1,1,1,1,0.0,1,1,3546,Lekeitio,40,"[""Dishwasher"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Host greets you"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Crib"", ""Extra pillows and blankets"", ""Essentials"", ""High chair"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Waterfront"", ""Hair dryer"", ""Microwave"", ""Room-darkening shades"", ""TV with standard cable"", ""Cable TV"", ""Paid parking off premises""]",3515,82,0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,4.276666119016055
721139,0.7340398964511711,1.379336033340674,0.6572856151660491,1587.201931251502,0.23499488541894334,-0.0,1.72484579654448,0.5980472080693966,80.02769290520901,0.5738649145020945,0.7575401348133471,469.29604968034,2000.8032199008317,3.365299589250404,0.6896802408670537,0.5368565201504831,0.5732217703133562,-0.0,43.32356,-1.92965,4.754285714285714,0,0,0,0,0,1.0,0.71,0,1,0,1,0,0.0,0,0,3546,Pasaia,40,"[""Dishwasher"", ""Cooking basics"", ""Iron"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Bathtub"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Essentials"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Waterfront"", ""Hair dryer"", ""Microwave"", ""Room-darkening shades"", ""Oven""]",3453,228,0,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,4.852030263919617
740932,0.4938846749405049,1.129818376655541,0.49519263724451645,156.06047384713895,0.5567038316996893,0.8788930406307857,1.2715106265651013,0.46400291721084336,22.618233407683924,0.4508252507036337,0.5449133840335133,70.59588509377332,181.61453236695928,4.454330477302967,1.918750559914406,0.7408094836742048,-0.0,0.5369843640449955,43.26914,-2.9288,4.812857142857143,7,23,35,122,0,1.0,0.77,1,1,1,1,0,0.0,0,1,3597,Bilbao,13,"[""Iron"", ""Host greets you"", ""Patio or balcony"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Paid parking on premises"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""Free street parking"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Hot water"", ""Hair dryer"", ""Microwave""]",3259,298,0,2.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,3.6375861597263857
751799,0.4938846749405049,1.129818376655541,0.5184693815851412,726.5813658452155,0.5847363367233496,1.7876837591799928,1.025667945326166,0.5980472080693966,173.57429190234828,0.4508252507036337,0.7575401348133471,119.32574362637943,8992.701885609245,4.597800405257102,-0.0,1.1844691868566521,1.256629321428152,0.6431664398958058,43.32475,-1.97214,4.481428571428571,0,0,0,0,0,0.99,1.0,0,1,1,1,0,0.0,1,0,3524,Donostia-San_Sebastian,40,"[""Host greets you"", ""Beachfront"", ""Hot water"", ""Long term stays allowed"", ""Paid parking on premises"", ""Hair dryer"", ""Kitchen"", ""Elevator"", ""Essentials"", ""Paid parking off premises""]",3478,1034,0,1.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4.007333185232471
796513,0.7340398964511711,1.2709584668200518,0.9274814714241381,974.660858369819,0.21615546567707325,0.8788930406307857,1.4561324199074364,0.7837057720484891,61.58430955424177,0.7311491745393317,1.2281683375130732,315.41245458667527,1208.03184553318,3.256471984575261,0.6896802408670537,0.5368565201504831,0.5732217703133562,-0.0,43.31642,-1.95089,4.652857142857143,0,0,0,219,0,1.0,0.67,1,1,0,1,0,0.0,1,0,3613,Donostia-San_Sebastian,40,"[""Baking sheet"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Host greets you"", ""Long term stays allowed"", ""Coffee maker"", ""Bathtub"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""TV"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel"", ""Free street parking"", ""Refrigerator"", ""Dishes and silverware"", ""Pack \u2019n play/Travel crib"", ""Ethernet connection"", ""Washer"", ""Stove"", ""Fire extinguisher"", ""Hot water"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Microwave"", ""Room-darkening shades"", ""Oven""]",3385,168,0,1.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4.605170185988092
872681,0.6547448435485791,0.933042961232947,0.6572856151660491,6782.407195297464,0.6350672989536349,0.6008670000350488,1.4561324199074364,0.46400291721084336,173.57429190234828,0.4508252507036337,1.0742728295203414,1530.8735654819666,8992.701885609245,4.65563899044515,2.048446480018322,0.5368565201504831,0.5732217703133562,-0.0,43.26785,-2.93253,4.775714285714286,0,0,2,197,0,1.0,0.96,0,1,1,1,1,0.0,0,1,3449,Bilbao,40,"[""Dishwasher"", ""Drying rack for clothing"", ""Freezer"", ""Pocket wifi"", ""Clothing storage: closet"", ""Cooking basics"", ""Central heating"", ""Iron"", ""Free residential garage on premises"", ""Bed linens"", ""Free dryer \u2013 In unit"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Bathtub"", ""Portable fans"", ""Kitchen"", ""Dedicated workspace"", ""Crib"", ""Elevator"", ""TV"", ""Extra pillows and blankets"", ""Ceiling fan"", ""Free washer \u2013 In unit"", ""Essentials"", ""Shower gel"", ""Sanex  body soap"", ""Refrigerator"", ""First aid kit"", ""Fast wifi \u2013 249 Mbps"", ""Dishes and silverware"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Building staff"", ""Cleaning products"", ""Oven"", ""Smoke alarm""]",3122,240,0,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,4.605170185988092
903053,0.4938846749405049,0.6245833744606711,0.759155938634964,6782.407195297464,0.8270002225126516,0.6008670000350488,1.2715106265651013,0.5980472080693966,173.57429190234828,0.5738649145020945,1.0742728295203414,1530.8735654819666,8992.701885609245,5.363382348132487,-0.0,0.5368565201504831,0.5732217703133562,-0.0,43.32112,-1.97396,4.821428571428571,0,0,12,232,0,1.0,1.0,1,1,1,1,1,1.0,1,1,3431,Donostia-San_Sebastian,40,"[""Laundromat nearby"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Freezer"", ""Clothing storage: closet"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Host greets you"", ""Long term stays allowed"", ""Coffee maker"", ""Outdoor dining area"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Elevator"", ""TV"", ""Paid street parking off premises"", ""Essentials"", ""Refrigerator"", ""First aid kit"", ""Dishes and silverware"", ""Dining table"", ""Outdoor furniture"", ""Washer"", ""Stove"", ""Hangers"", ""Fire extinguisher"", ""Beachfront"", ""Hot water"", ""Waterfront"", ""Hair dryer"", ""Microwave"", ""Room-darkening shades"", ""Cleaning products"", ""Hot water kettle""]",3373,645,0,1.5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,4.859812404361672
905490,0.4938846749405049,0.6245833744606711,0.49519263724451645,6782.407195297464,0.5825068594619403,0.6008670000350488,1.025667945326166,0.46400291721084336,173.57429190234828,0.4508252507036337,0.5449133840335133,1530.8735654819666,8992.701885609245,4.529151149570362,-0.0,0.5368565201504831,-0.0,0.4301779447720716,43.36752,-1.79215,4.659999999999999,23,53,83,358,0,1.0,1.0,0,1,1,1,0,0.0,1,0,3430,Hondarribia,13,"[""Long term stays allowed"", ""Shampoo"", ""Kitchen"", ""Hot tub"", ""Wifi"", ""Washer"", ""Essentials""]",3237,1816,0,1.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,3.6635616461296463
940996,0.4938846749405049,1.129818376655541,0.7374333818209302,1232.702501484745,0.6560454335265742,0.6008670000350488,1.4561324199074364,0.6594470503603124,69.87801022242473,0.6283040521158435,0.874692273691441,381.95497528214423,1540.3533761784497,4.765358779913685,2.7176693625926225,0.5368565201504831,0.5732217703133562,-0.0,43.31365,-1.985,4.731428571428571,5,7,27,298,0,1.0,0.97,1,1,1,1,0,0.0,1,0,3410,Donostia-San_Sebastian,40,"[""Dishwasher"", ""Cooking basics"", ""Iron"", ""Bed linens"", ""Long term stays allowed"", ""Shampoo"", ""Coffee maker"", ""Bathtub"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Crib"", ""TV"", ""Beach essentials"", ""Extra pillows and blankets"", ""Essentials"", ""High chair"", ""Free street parking"", ""Refrigerator"", ""Dishes and silverware"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Stove"", ""Hangers"", ""Hot water"", ""Children\u2019s books and toys"", ""Waterfront"", ""Hair dryer"", ""Microwave"", ""Oven""]",3280,124,0,1.5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,4.276666119016055
950953,0.4938846749405049,0.6245833744606711,0.7851319177869778,1587.201931251502,0.05683987107369173,1.0491805907269844,1.2715106265651013,0.6940049682186444,80.02769290520901,0.6581799693339544,0.9501564745392905,469.29604968034,2000.8032199008317,2.0134389627115024,-0.0,0.8513395537843507,0.9602484027670294,-0.0,43.30588,-2.05616,4.611428571428571,26,56,86,361,0,1.0,0.18,0,1,0,1,0,1.0,1,0,3404,Donostia-San_Sebastian,40,"[""Indoor fireplace"", ""Long term stays allowed"", ""Kitchen"", ""Free parking on premises"", ""Wifi"", ""Heating"", ""TV""]",3319,2521,0,1.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,4.700480365792417
953145,0.4938846749405049,0.6245833744606711,0.7851319177869778,1587.201931251502,0.16162401606325752,1.0491805907269844,1.2715106265651013,0.6940049682186444,80.02769290520901,0.6581799693339544,0.9501564745392905,469.29604968034,2000.8032199008317,2.860029005236405,-0.0,0.8513395537843507,0.9602484027670294,-0.0,43.30589,-2.05531,4.841428571428572,26,56,86,361,0,1.0,0.18,0,1,0,1,0,1.0,1,0,3404,Donostia-San_Sebastian,40,"[""Indoor fireplace"", ""Long term stays allowed"", ""Kitchen"", ""Free parking on premises"", ""Wifi"", ""Heating"", ""TV""]",3146,2121,0,1.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,4.700480365792417
