id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
12888466,MARINA SUITE APT: Beach & Flavors of San Sebastian,2470030,Vanesa,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31612,-1.98636,Entire home/apt,374,1,104,2022-02-28,1.45,19,241,13,ESS00618
12893830,A un paso del Casco Viejo,55770706,Nieves,Vizcaya,Bilbao,43.25241,-2.92374,Private room,40,2,217,2022-03-27,3.03,2,319,30,L- BI-341
12904047,Apartamento Playa de Ondarreta  by SanSe  Holidays,63070557,Borja,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31298,-2.00455,Entire home/apt,74,4,8,2021-08-20,0.39,23,62,4,ESS02691
12914969,Habitacion con balcon,50431651,Arantza,GuipÃºzcoa,Oiartzun,43.27304,-1.81407,Private room,22,2,76,2021-12-30,1.08,2,75,19,
12921460,Loft in the heart of Casco Viejo,2423269,Amy,Vizcaya,Bilbao,43.25803,-2.92152,Entire home/apt,280,3,96,2021-11-14,1.65,1,250,10,EBI374
12966603,Casa Rural Iturritxo en Donostia para 12 persona,71316977,Iturritxo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30316,-2.05509,Entire home/apt,413,2,17,2022-03-06,0.26,3,278,2,XSS00062
12967246,Casa Rural Iturritxo para 4 personas,71316977,Iturritxo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30128,-2.05511,Entire home/apt,139,2,0,,,3,298,0,
12970570,Casa para familias con niños. Maeztu.Montaña Álava,71359052,Miguel,Ãlava,Arraia-Maeztu,42.73872,-2.44541,Entire home/apt,100,5,25,2021-08-30,0.36,1,57,5,
12991075,CASA RURAL KANDELA,71579782,Javier,Ãlava,Lapuebla de Labarca,42.49444,-2.57534,Entire home/apt,175,1,44,2021-08-27,0.65,1,279,1,
12992682,CENTRO HISTÓRICO MEDIEVAL DE VITORIA-GASTEIZ,12531549,Eloy&Nuria,Ãlava,Vitoria-Gasteiz,42.84909,-2.67264,Entire home/apt,65,2,39,2020-07-27,0.55,1,0,0,EVI0068
13015582,Piso en pleno casco histórico,16943377,Jon,GuipÃºzcoa,Hondarribia,43.36399,-1.79209,Entire home/apt,90,3,28,2021-08-05,0.40,1,146,2,ESS00167
13026789,Mundaka Surf Shop Flat E-BI-182,71936360,Andrea,Vizcaya,Mundaka,43.40681,-2.69842,Entire home/apt,120,5,58,2022-01-03,0.83,2,246,1,E-BI182
13029976,Casa tranquila con jardín+barbacoa,71992273,John,Vizcaya,Gatika,43.36348,-2.87204,Entire home/apt,170,3,22,2021-08-16,0.32,1,0,2,
13041101,"HABITACIÓN ACCESO INDEPENDIENTE, BAÑO Y DESAYUNO",64219361,Begoña,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31274,-2.01528,Private room,68,2,111,2021-12-08,1.59,2,28,24,L-SS-00175
13042727,LOFT in the best área of DONOSTIA,72145083,Ivan,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32522,-1.98411,Entire home/apt,164,2,47,2022-03-29,0.66,1,276,17,ESS01431
13051530,Bonito piso centro de San Sebastian,47550535,Unai,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31452,-1.98044,Entire home/apt,150,1,18,2016-08-29,0.26,1,0,0,
13096055,"APARTAMENTOS BERMEO, MUSEOA",31452137,Mikel,Vizcaya,Bermeo,43.42096,-2.71992,Entire home/apt,80,2,2,2021-10-27,0.22,8,286,2,
13096064,"MUNDAKA  BEACH FLAT, private parking ( E BI 0057)",31452137,Mikel,Vizcaya,Mundaka,43.40386,-2.70313,Entire home/apt,73,2,9,2022-01-02,0.13,8,287,1,E BI 057
13096487,"HABITACIÓN ENTRADA INDEPENDIENTE,TERRAZA, DESAYUNO",64219361,Begoña,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31274,-2.01528,Private room,73,2,100,2021-12-06,1.44,2,24,21,L-SS-00175
13097092,Vivienda adosada Zizurkil-Donostia  ESS02215,24334750,Mari Jose,GuipÃºzcoa,Zizurkil,43.19226,-2.05903,Entire home/apt,150,2,52,2022-03-13,0.74,1,329,11,
13098018,Urumea 3 : New apartment with private garage,2035832,Jokin Y Michele,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31341,-1.97275,Entire home/apt,111,2,75,2022-02-27,1.08,17,77,11,
13146562,Apartamento en la costa vasca,73317990,Unai,Vizcaya,Elantxobe,43.40158,-2.63914,Entire home/apt,65,5,54,2021-09-09,0.77,1,273,7,EBI 251
13151689,Luminoso apartamento con terraza y parking gratis,73378126,Maider,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31541,-1.9816,Entire home/apt,120,7,52,2021-09-05,0.73,1,40,5,
13161163,luminoso duplex en chalet  + garaje E-BI-200,63591389,Nora,Vizcaya,Bilbao,43.25913,-2.91829,Entire home/apt,173,3,161,2022-02-20,2.27,2,304,12,E BI 200
13189766,LOOFT-ESTUDIO FAMILIAR,9893159,Joseba,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32282,-1.98792,Hotel room,130,2,7,2021-10-04,0.16,1,200,3,
13202070,"Doble Exterior nº4, Old part Wifi",73815563,Mª Pilar,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32379,-1.98655,Hotel room,73,2,19,2021-11-12,0.48,5,244,8,
13202713,"DOBLE EXTERIOR  nº2, OLD PART WIFI",73815563,Mª Pilar,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32314,-1.98592,Hotel room,65,2,23,2021-11-27,0.54,5,247,7,
13202920,Doble Exterior nº3 (2camas juntas)  old town WIFI,73815563,Mª Pilar,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32396,-1.98587,Hotel room,67,1,5,2019-12-27,0.13,5,243,0,
13203184,Doble Interior nº7 con ducha propia old part WIFI,73815563,Mª Pilar,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3238,-1.986,Private room,85,2,14,2021-12-08,0.21,5,241,13,
13205479,Tranquilo apartamento en plena Parte Vieja,73995092,Esther,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32373,-1.98519,Entire home/apt,180,1,14,2016-08-28,0.20,1,0,0,
13216464,Apartamento con terraza cerca de San Sebastian,74113208,Maria,GuipÃºzcoa,Urnieta,43.244778,-1.993623,Entire home/apt,50,2,376,2022-03-25,5.40,1,71,43,
13221924,Shopping Area AIR CONDITIONING. 6 pax!!!,25039584,Ss Housing,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31939,-1.98341,Entire home/apt,141,2,64,2022-03-06,0.98,20,115,15,
13223021,Habitacion triple nº6 OLD PART WIFI,73815563,Mª Pilar,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32231,-1.98646,Hotel room,80,2,4,2019-06-01,0.06,5,244,0,
13232591,Apartment kurlutxu with incredible view on beach,1272320,Henri,Vizcaya,Mendexa,43.36181,-2.49608,Entire home/apt,94,1,202,2022-03-13,2.88,1,196,38,
13236030,Bonitos atardeceres en Bakio (Licencia EBI405),47180459,Fernando,Vizcaya,Bakio,43.43195,-2.81218,Entire home/apt,100,4,27,2022-03-01,0.39,1,304,4,
13260132,Precioso Chalet en Dima (Bilbao Guggenheim),69546956,Garikoitz,Vizcaya,Dima,43.15253,-2.739,Entire home/apt,261,2,21,2021-07-11,0.38,2,336,1,E-BI-136
13260260,Apto. en Lekeitio,26617700,Nerea,Vizcaya,Lekeitio,43.36114,-2.50487,Entire home/apt,95,7,35,2021-08-31,0.50,3,42,5,N°reg E BI 0058
13262701,Hab. doble+baño privado+terraza. Playa Ondarreta,74668477,Fernando,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31314,-1.99876,Private room,43,2,85,2022-03-25,1.21,1,167,32,LSS00235
13262727,"Mar y Montaña, villa en Lekeitio",46753212,Jaione,Vizcaya,Ispaster,43.36233,-2.56349,Entire home/apt,214,3,134,2021-12-08,1.92,1,136,21,E-BI0056
13272294,"Piso 3 hab. luminoso+terraza, centro+WIFI ESS00617",74781426,Juan José,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30547,-1.97679,Entire home/apt,91,7,34,2021-11-18,0.49,3,313,2,ESS00617
13274296,"CASA RURAL ""LAGUN ETXEA"" EN POBES (ALAVA)",72539233,Txema,Ãlava,Ribera Alta,42.80574,-2.90675,Entire home/apt,400,1,1,2018-11-30,0.02,2,226,0,X-VI-00114
13297042,Prive room with bath,75066679,Graciela,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30395,-2.00136,Private room,60,2,138,2020-08-13,1.95,1,104,0,LSS0067
13305246,DOUBLE FIN ROOM NEXT TO THE BEACH!!,72282344,I Feel Sweel,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32615,-1.97203,Private room,45,3,121,2020-08-11,1.72,1,2,0,
13312141,Acogedor- Próximo al Guggenheim- Wiffi-LBI00361,75233074,Charo,Vizcaya,Bilbao,43.26886,-2.92567,Entire home/apt,60,2,241,2021-10-12,3.41,1,0,1,LBI00361
13331063,"Habitación centrica.Wi-Fi,Tv,Cocina",45371662,Guesthouse,Ãlava,Vitoria-Gasteiz,42.84232,-2.67213,Private room,25,2,15,2020-07-21,0.22,3,64,0,HVI 00376
13335732,"Labastida. Rioja Alavesa ""CASA DEL OLMO"" S. XVIII",75510923,Luis,Ãlava,Labastida,42.59137,-2.79386,Entire home/apt,300,2,49,2021-11-28,0.72,1,177,10,
13335756,Azpeitia Apartment,2035832,Jokin Y Michele,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31049,-1.97946,Entire home/apt,115,2,19,2020-09-11,0.28,17,0,0,ESS01741
13381177,Apartamento completo con dos habitaciones,18953953,Mikel,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30217,-2.00542,Entire home/apt,175,3,22,2019-11-10,0.32,1,207,0,ESS 01146
13383355,Precioso piso en Casco Histórico (ESS00130),76078094,Alvaro,GuipÃºzcoa,Hondarribia,43.36322,-1.79167,Entire home/apt,115,2,59,2021-12-26,0.84,2,111,9,
13387429,Balea 6 | Local Rentss,13367653,Local Rentss,GuipÃºzcoa,Orio,43.28822,-2.12505,Entire home/apt,184,2,9,2021-08-14,0.15,9,160,1,ESS01961
13402485,¡Double bed room with bathroom WIFI+parking!Nº4,76289581,Asier,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.29665,-1.97426,Private room,75,1,242,2021-11-29,3.51,6,323,3,LSS00015
13406633,"TOWN HALL, LUMINOUS  AND VERY NORDIC ROOM",62205707,Mercedes Medina,Vizcaya,Bilbao,43.26562,-2.92226,Private room,13,30,7,2021-10-18,0.10,75,273,1,No es necesaria licencia para alquileres de temporada por habitaciones superiores a 1 mes (31 dias)
13408061,ATeRIAN. GORGEOUS APARTMENT 100 METERS FROM BEACH,13522693,Aterian,GuipÃºzcoa,Zarautz,43.28691,-2.16379,Entire home/apt,189,2,33,2021-07-10,0.48,9,176,1,ESS00153
13423143,Apartamento Zurbaran,76513635,Carmen,GuipÃºzcoa,Irun,43.33762,-1.77778,Entire home/apt,76,2,48,2022-03-26,0.69,1,305,8,ESS00010
13441663,Habitación céntrica a 50m de la playa.,65460165,Jon,GuipÃºzcoa,Zarautz,43.28602,-2.17553,Private room,40,3,206,2022-01-01,2.94,2,337,16,
13441769,✔︎Penthouse by the sea ✔︎Balcony✔︎ Parking✔︎BBQ,75751821,Enrique,Vizcaya,Sopelana,43.38637,-2.99825,Entire home/apt,108,4,48,2022-02-12,0.69,2,287,8,L-BI-41
13444913,Pensión Txoko-Maitea habitación 8,35093028,Adriana,GuipÃºzcoa,Urnieta,43.24703,-1.99176,Private room,50,1,8,2021-06-27,0.12,13,156,1,
13464802,Apartamento Jarrillero Portugalete,72828265,Susana,Vizcaya,Portugalete,43.3213,-3.02458,Entire home/apt,80,2,21,2022-01-09,0.42,1,177,8,E-BI-160
13476236,RESPIRAR MONTAÑA PARQUE NATURAL DE URKIOLA,77123178,Eva,Vizcaya,Durango,43.15731,-2.67142,Entire home/apt,137,2,7,2021-08-29,0.11,1,220,1,
13482205,CASA ZURRIOLA ARZAK,18260192,Ignacio Y Carmen,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3214,-1.94413,Entire home/apt,101,3,133,2022-03-20,1.92,1,327,28,ESS00050
13483261,Habitación a 10 minutos de la playa,66539980,Ioritz,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3245,-1.96447,Private room,55,2,28,2020-08-16,0.40,1,242,0,
13486983,Centro de Bilbao con plaza de garaje.,33717854,Aitziber,Vizcaya,Bilbao,43.2572,-2.92826,Entire home/apt,100,3,47,2019-09-16,0.67,1,240,0,
13500502,A-Twin · Casa Legaire Etxea: Habitación Twin,47855331,Ohiana,Ãlava,Asparrena,42.86225,-2.27833,Private room,40,2,0,,,5,0,0,
13500721,B-Doble Twin · Casa Legaire Etxea: Habitación Twin,47855331,Ohiana,Ãlava,Asparrena,42.86134,-2.27726,Private room,55,2,1,2018-08-25,0.02,5,0,0,
13500860,C-Twin · Casa Legaire Etxea: Habitación Twin,47855331,Ohiana,Ãlava,Asparrena,42.86291,-2.2779,Private room,55,2,0,,,5,0,0,
13500933,D-Matrimonio · Casa Legaire Etxea: Habitación Matrimonio,47855331,Ohiana,Ãlava,Asparrena,42.86135,-2.27709,Private room,55,2,1,2019-10-24,0.03,5,0,0,
13506196,Alquiler integro Casa rural Madera y Sal max 20p,77493100,Zuriñe,Ãlava,AÃ±ana,42.80325,-2.98491,Entire home/apt,325,2,0,,,4,0,0,
13507820,Apartamento de 2 hab Casarural MaderaySal 4-6pers,77493100,Zuriñe,Ãlava,AÃ±ana,42.80326,-2.98493,Entire home/apt,109,2,2,2017-08-19,0.03,4,0,0,
13508463,Apartamento de 1 hab Casa rural Maderaysal 2-5pers,77493100,Zuriñe,Ãlava,AÃ±ana,42.80322,-2.98486,Entire home/apt,71,2,2,2016-10-12,0.03,4,0,0,XVI00106
13534370,Apartamento en caserío junto el mar,20611562,Leyre,Vizcaya,Ea,43.38237,-2.57782,Entire home/apt,86,2,216,2022-03-19,3.13,1,118,26,LBI0003
13553030,Ven a Bilbao - Habitación Doble,78044862,Rocio L.,Vizcaya,Bilbao,43.26469,-2.95109,Private room,50,1,88,2021-10-10,1.30,2,352,7,
13557158,Garden retreat!,78088568,Jones,GuipÃºzcoa,Pasaia,43.33391,-1.92254,Entire home/apt,190,3,102,2019-10-30,1.49,1,235,0,
13557287,San Marcial by Basquelidays,78058732,Eva Y Mikel,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31937,-1.98014,Entire home/apt,132,28,33,2019-06-12,0.48,17,62,0,ESS01491
13558485,apartamento casco antiguo,78104575,Naiara,GuipÃºzcoa,Zumaia,43.29845,-2.25806,Entire home/apt,64,2,96,2022-03-13,1.60,1,190,17,ESS 00265
13597914,Bonito piso Centro de San Sebastián,11502214,Susana,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31349,-1.9818,Entire home/apt,153,2,67,2021-12-08,1.15,1,272,7,ESS-01236
13603790,"Renewed, bright, spacious and close to center apt.",78638598,Lidia&Miren,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32323,-1.97365,Entire home/apt,303,2,108,2022-01-02,1.55,1,199,18,ESS02162
13608861,ROOM ALONG WITH THE BASILICA OF BEGOÑA,62205707,Mercedes Medina,Vizcaya,Bilbao,43.25808,-2.91745,Private room,13,30,3,2018-10-31,0.07,75,273,0,No es necesaria licencia para alquileres por habitaciones superiores a 1 mes
13609620,Agradable casa familiar a un paso del mar,7886600,Patricia,Vizcaya,Barrika,43.39086,-2.96831,Entire home/apt,220,3,1,2016-07-18,0.01,1,38,0,
13615321,Apartamento en Lekeitio,26617700,Nerea,Vizcaya,Lekeitio,43.36178,-2.50637,Entire home/apt,95,7,39,2021-08-31,0.56,3,29,5,
13640693,Pensión Txoko-Maitea Habitación 9,35093028,Adriana,GuipÃºzcoa,Urnieta,43.24825,-1.99291,Private room,60,1,1,2017-11-06,0.02,13,342,0,
13650484,LOFT -Minimal Style designer Loft with private huge Terrrace.,9362742,Xabier,Vizcaya,Iurreta,43.18199,-2.64091,Entire home/apt,71,2,98,2020-08-09,1.41,2,0,0,Registro  L-BI-0017
13652112,Sweet room in San Sebastián,15659580,Eva,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32283,-1.97525,Private room,72,1,271,2022-02-13,3.88,4,178,22,L  SS 00008
13652885,Pensión Txoko-Maitea Habitación 10,35093028,Adriana,GuipÃºzcoa,Urnieta,43.24711,-1.99302,Private room,60,1,17,2020-08-04,0.24,13,341,0,
13654842,Amplio loft en zona residencial de San Sebastián,79314928,Malen & Ane,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30884,-2.016,Entire home/apt,106,1,207,2022-02-27,2.97,1,206,34,
13682975,"Aquarium, in the harbor overlooking the bay",18192487,Bigalarent,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32292,-1.99192,Entire home/apt,10,1,31,2020-08-23,0.44,14,0,0,ESS01854
13683226,Nice loft in center with views and lot of light,29697318,Inigo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31745,-1.97566,Entire home/apt,163,3,91,2022-02-27,1.31,1,295,27,
13704160,Doble Standard baño 7Kale B&B / Casco Viejo Bilbao,48671909,Patricia,Vizcaya,Bilbao,43.25784,-2.92542,Hotel room,93,1,65,2022-03-11,0.99,7,25,38,
13720623,Coqueto estudio en Zumaia Nii,33643183,Nerea,GuipÃºzcoa,Zumaia,43.29595,-2.25692,Entire home/apt,60,2,32,2019-11-10,0.47,2,352,0,
13737301,¡Double bed room free wifi +parking! Nº1,76289581,Asier,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.29715,-1.97309,Private room,61,1,248,2021-08-16,3.59,6,318,1,
13737789,¡Double bed room free wifi +parking! Nº3,76289581,Asier,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.29517,-1.97367,Private room,53,1,286,2021-09-09,4.14,6,326,1,LSS00015
13737912,¡Double bed room free wifi +parking! Nº2,76289581,Asier,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.29747,-1.97472,Private room,61,1,274,2021-06-10,3.97,6,324,2,LSS00015
13743148,SANTIAGO,80463557,"Smiling Rentals, S.L.",GuipÃºzcoa,Hondarribia,43.36773,-1.79518,Entire home/apt,136,2,17,2021-11-01,0.24,28,269,1,""
13746707,Great terrace close to the beach,80506804,Martxelo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30953,-2.00942,Entire home/apt,100,2,101,2021-08-28,1.45,1,109,5,
13765784,ZOE BY OLDTOWN SS APARTMENTS,80739881,Oldotwn,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32269,-1.98546,Entire home/apt,141,2,196,2022-03-13,2.83,1,226,14,ESS00183
13775756,Piso con la esencia del casco histórico de Vitoria,80862488,Alvaro,Ãlava,Vitoria-Gasteiz,42.85284,-2.67257,Entire home/apt,90,2,91,2020-11-14,1.31,1,144,0,EVI0044
13806839,"Apartamento Atari, en el parque natural de Aralar",81236377,Agustin,GuipÃºzcoa,Amezketa,43.04721,-2.0708,Entire home/apt,100,2,84,2021-08-18,1.21,1,262,4,ESS01192
13813112,Casa en un valle con encanto,40098325,Mikel,Ãlava,Ayala,43.07909,-3.04494,Entire home/apt,225,4,2,2017-11-18,0.04,1,359,0,
13824183,CENTRO (Nº Reg. ESS00085); 5' de la playa ; WIFI;,81464551,Espe,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31948,-1.98021,Entire home/apt,136,30,81,2021-08-24,1.16,1,0,1,ESS00085
13850977,Apartamento acogedor a 5 min. de la playa,81663526,Jose Agustin,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.312386,-2.00492,Entire home/apt,125,12,3,2021-08-29,0.36,1,159,3,
13860423,GRANDE MUY BONITO ZONA LIBRE DE PAGO PARA APARCAR,81382932,Elena,Vizcaya,Bilbao,43.27994,-2.97487,Entire home/apt,50,28,127,2019-11-29,1.82,1,303,0,199
13860791,Ven a Bilbao - Habitación Privada,78044862,Rocio L.,Vizcaya,Bilbao,43.26446,-2.94894,Private room,60,1,92,2021-12-08,1.32,2,359,10,
13861146,Apto. Reformado en el centro de Hondarribia,79622461,Ignacio,GuipÃºzcoa,Hondarribia,43.3683,-1.79514,Entire home/apt,114,2,52,2019-11-11,0.75,1,316,0,ESS02367
13873875,"3 habitas,5camas,cocina,salón,wifi",46799691,Raul,Ãlava,Vitoria-Gasteiz,42.85569,-2.65989,Entire home/apt,116,2,160,2022-03-06,2.32,1,271,33,vi 50
13907866,"Junto playa Zurriola, 125 m2. Desinfección ozono.",38602833,Nagore,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32494,-1.97331,Entire home/apt,190,1,134,2022-03-21,1.93,1,316,20,
13911642,Precioso atico en el Casco Histórico.ESS001835.,82511156,Sua,GuipÃºzcoa,Hondarribia,43.36258,-1.79199,Entire home/apt,73,1,120,2022-03-27,1.74,1,213,41,ESS001835
13913896,Apartment in authentic and dynamic district,25090187,María Y Diego,Vizcaya,Bilbao,43.25226,-2.91171,Entire home/apt,79,3,44,2021-08-22,0.63,1,0,3,
13919005,PARQUE ARENAL: LARGE DOUBLE ROOM+PRIVATE BATH,17372141,Rosa,Vizcaya,Bilbao,43.26224,-2.92231,Private room,51,2,152,2019-11-03,2.21,1,38,0,
13922706,Pretty room in San Sebastián,15659580,Eva,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32354,-1.9745,Private room,75,1,257,2022-02-27,3.71,4,195,20,L SS 00008
13923596,Cozy room en San Sebastián,15659580,Eva,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32308,-1.97478,Private room,71,1,280,2022-02-27,4.02,4,141,17,L SS 00008
13931422,Habitación céntrica a 50m de la playa.,65460165,Jon,GuipÃºzcoa,Zarautz,43.28527,-2.17554,Private room,40,3,168,2021-11-28,2.41,2,353,16,
13938452,Apartamento cerca del Ayuntamiento,82865868,Ana,Vizcaya,Bilbao,43.26787,-2.91998,Entire home/apt,71,2,186,2020-08-03,2.68,1,121,0,LBI120
13943222,APPARTMENT BY THE BEACH WITH NATURAL SWIMMING POOL,81325399,Raquel,GuipÃºzcoa,Mutriku,43.31152,-2.38224,Entire home/apt,173,5,3,2021-09-19,0.05,2,178,1,ess02909
13944110,EXCLUSIVO APARTAMENTO LA GOLETA,82969330,Manuel/Rosa,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32326,-1.97449,Entire home/apt,290,4,22,2020-07-26,0.32,1,44,0,ESS00097
13953592,Ribera's Market,23741404,Alex,Vizcaya,Bilbao,43.25671,-2.92487,Entire home/apt,73,1,393,2022-03-21,5.67,1,322,75,EBI00253
13963086,Habitacion Renteria,81489135,Naiara,GuipÃºzcoa,Errenteria,43.30792,-1.88463,Private room,36,1,27,2017-12-03,0.39,1,363,0,
13963781,Amazing property with TOTAL views Concha Bay!,25039584,Ss Housing,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31455,-1.99272,Entire home/apt,198,2,88,2022-03-20,1.28,20,95,24,
13964962,Rioja Alavesa Casona de piedra SXVIII con bodega,4787524,Cristina,Ãlava,Eskuernaga,42.54817,-2.6671,Entire home/apt,250,2,4,2021-08-01,0.07,1,358,1,XV100126
13965297,MARTINTXO,80463557,"Smiling Rentals, S.L.",GuipÃºzcoa,Hondarribia,43.36696,-1.79303,Entire home/apt,136,2,13,2020-01-01,0.19,28,273,0,""
13967296,Elai etxea (Añana). Naturaleza en estado puro,83256805,Joseba,Ãlava,Ribera Alta,42.79917,-2.90994,Entire home/apt,130,2,14,2022-03-01,0.20,2,346,3,
13970747,Alquilo habitación en casa de campo,24693383,Gloria,Vizcaya,Sopuerta,43.27285,-3.1585,Private room,40,2,11,2019-08-18,0.18,1,365,0,
13972888,Confort en Bilbao,3424674,Zarata,Vizcaya,Bilbao,43.25664,-2.91619,Private room,31,2,229,2022-03-27,3.32,1,4,16,LBI00391
13978316,Espectacular piso frente al mar+parking ESS 00138,83317009,Asun,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31397,-1.98924,Entire home/apt,222,2,245,2022-03-06,3.54,1,241,29,ESS00138
13985316,Elai etxea (Baias). Un ático muy especial. ¡Nuevo!,83256805,Joseba,Ãlava,Ribera Alta,42.79938,-2.90981,Entire home/apt,120,2,13,2021-09-13,0.19,2,343,2,TVI00021
13990529,HABITACION + BAÑO PRIVADO CON PISCINA CERCA PLAYA,83520390,Arantza,Vizcaya,Leioa,43.33191,-2.99587,Private room,35,2,78,2021-04-30,1.32,1,0,3,LBI00424
14001991,Habitación amplia junto a la playa Zurriola,83663860,Maria Antonia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32195,-1.97354,Private room,60,2,53,2019-11-11,0.77,2,8,0,
14002276,Habitación junto a la Playa Zurriola,83663860,Maria Antonia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32254,-1.97497,Private room,40,2,102,2020-03-18,1.47,2,7,0,
14031801,Renovated apartment in a pedestrian pintxos area,83735015,JoseLuis & Miren,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32359,-1.97666,Entire home/apt,114,2,119,2022-03-27,1.72,1,264,30,ESS00305
14035701,BUSTURIA URDAIBAI E-BI-240,19726984,Adela,Vizcaya,Busturia,43.38441,-2.70098,Entire home/apt,140,1,30,2019-08-31,0.43,1,208,0,E-BI 240
14086765,Apartamento Histórico en el centro. WIFI,48217873,Daniela,Ãlava,Vitoria-Gasteiz,42.85043,-2.67558,Entire home/apt,69,1,190,2022-03-27,2.75,1,11,22,EVI0040
14090384,Special Apartment 200M CONCHA BEACH! 5pax,25039584,Ss Housing,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31565,-1.98583,Entire home/apt,250,2,36,2019-11-11,0.52,20,0,0,
14108419,"Aginakoenea
Refencia: LBI0011",84970675,Eduardo/Iratxe,Vizcaya,Bilbao,43.24863,-2.96293,Private room,50,2,130,2021-11-09,1.88,1,150,10,LBI0011
14113131,Apartamento Rural Txangilu junto al mar y montaña,85037135,Joxemari,GuipÃºzcoa,Aia,43.23708,-2.14725,Entire home/apt,100,6,0,,,1,357,0,
14122984,"Beauty, Spacious, Silent. Gros Beach 8 min walking",85137945,Iñigo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32171,-1.96909,Entire home/apt,170,2,55,2021-08-30,0.80,1,0,5,
14137494,Tu apartamento en el corazón de la ciudad,34491740,Unai,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32245,-1.97382,Entire home/apt,140,2,16,2020-07-26,0.23,1,0,0,
